업무,공고번호-차수,분류,공고명,공고기관,수요기관,계약방법,입력일시(입찰마감일시),,
용역,2020SCK00172020-08091-01,일반,20-해-취사식당 소방감리용역,국방부 해군교육사령부,해군교육사령부,수의(총액),2020/05/19 09:00(2020/05/25 10:00),,
용역,2020UMM05262020-05776-01,일반,20-해-전기기계공장 신축 지정폐기물(C061),국방부 국군재정관리단,국군재정관리단,수의(총액),2020/05/19 09:00(2020/05/26 10:00),,
용역,2020UMM05252020-07883-01,일반,20-해-전기기계공장 신축 건설폐기물(C060),국방부 국군재정관리단,국군재정관리단,수의(총액),2020/05/19 09:00(2020/05/26 10:00),,
용역,2020UMM032320483-01,일반,20-조난위치지시 무선송신기(잠수함 부이용) 연구개발,국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/19 09:00(2020/07/01 14:00),,
용역,2020UMM05392020-06811-01,긴급,20-국-00부대 토양환경평가용역(B176),국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/19 09:00(2020/05/26 10:00),,
용역,2020UMM05202020-07222-01,일반,20-국-00부대 지반조사용역(B187),국방부 국군재정관리단,국군재정관리단,수의(총액),2020/05/19 09:00(2020/05/25 10:00),,
용역,2020UMM05182020-07221-01,긴급,20-국-00부대 설계용역(B186),국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/19 09:00(2020/06/09 10:00),,
용역,2020SCH00332020-08128-01,일반,20-0전단 00전대 육상훈련장 예초용역,해군작전사령부,제8621부대,수의(총액),2020/05/19 09:00(2020/05/25 10:00),,
용역,2020SCN008819683-02,재입찰,20-00숙소 승강기유지보수 용역,해군진해기지사령부,제7001부대,수의(총액),2020/05/19 09:00(2020/05/25 10:00),,
용역,2020LGS00922020-08007-01,일반,102-설계 여성필수시설 설계용역,제2003부대,제2003부대,수의(총액),2020/05/19 09:00(2020/05/25 10:00),,
용역,2020LPN00622020-08116-01,일반,00여단 충의아파트 보수 건설폐기물처리,육군제6950부대,제6950부대,수의(총액),2020/05/19 09:00(2020/05/25 10:00),,
용역,2020LNG01022020-08155-01,일반,00부대 토양 정화 검증 용역 (신영-006),육군 제1군단,육군 제1군단,수의(총액),2020/05/19 09:00(2020/05/25 10:00),,
용역,2020LNG01012020-08135-01,일반,00부대 토양 정화 검증 용역 (신영-005),육군 제1군단,육군 제1군단,수의(총액),2020/05/19 09:00(2020/05/25 10:00),,
용역,2020LKM00542020-08106-02,변경,00부대 유휴시설철거(건설폐기물처리),육군제2632부대,제2632부대,제한(총액),2020/05/19 09:00(2020/05/26 10:00),,
용역,2020LGR00142020-07834-02,취소,00부대 유휴시설 철거공사(2공구)(폐기물),육군 제1288부대,제1288부대,제한(총액),2020/05/19 09:00(2020/05/22 10:00),,
용역,2020LNR00382020-07992-02,취소,00부대 유휴시설 철거 건설폐기물 처리용역,수도기계화보병사단,제7021부대,제한(총액),2020/05/19 09:00(2020/05/26 10:30),,
용역,2020LNR00412020-07999-02,취소,00부대 유휴시설 지정폐기물 처리용역,수도기계화보병사단,제7021부대,제한(총액),2020/05/19 09:00(2020/05/26 10:30),,
용역,2020LNR00562020-08156-01,긴급,00부대 유휴시설 지정폐기물 처리,수도기계화보병사단,제7021부대,제한(총액),2020/05/19 09:00(2020/05/26 10:30),,
용역,2020LGR00182020-07937-01,긴급,00부대 유휴시설 건설폐기물 처리(2공구),육군 제1288부대,제1288부대,제한(총액),2020/05/19 09:00(2020/05/26 10:00),,
용역,2020LNR00542020-08139-01,긴급,00부대 유휴시설 건설폐기물 처리,수도기계화보병사단,제7021부대,제한(총액),2020/05/19 09:00(2020/05/26 10:30),,
용역,2020LPN002419491-02,재입찰,00부대 시설사업 관리용 차량 임차용역,육군제6950부대,제6950부대,제한(총액),2020/05/19 09:00(2020/05/26 10:00),,
용역,2020LNT00422020-08125-01,일반,00부대 소초 생활관 개선공사(건설폐기물),육군제1575부대,제1575부대,수의(총액),2020/05/19 09:00(2020/05/27 10:00),,
용역,B5202001579-00,일반,(재공고) 2020년 보현산댐 부유물 수거 용역,한국수자원공사,한국수자원공사 영천권지사,제한경쟁,2020/05/19 09:00(2020/05/25 13:00),,
용역,2020UMM029719396-01,일반,(20F120-I)모범장병 나라사랑 투어버스 임차 용역,국방부 국군재정관리단,국군재정관리단,제한(총액),2020/05/19 09:00(2020/05/27 10:30),,
용역,2020UMM029920470-01,일반,(20F103-A) 00여단 및 예하부대 예초용역,국방부 국군재정관리단,국군재정관리단,제한(총액),2020/05/19 09:00(2020/05/27 10:30),,
용역,2020LDH058920479-01,긴급,"""겐트리 크레인(50.8톤)"" 외주정비 용역",육군제2879부대,제2879부대,제한(총액),2020/05/19 09:00(2020/05/25 11:30),,
용역,20200520737-00,일반,보호정책과 홈페이지 리뉴얼 및 콘텐츠 제작,조달청 서울지방조달청,법무부,수의(총액),2020/05/19 08:56(2020/05/20 10:30),,
용역,20200513613-00,긴급,연천 문화도시 조성계획 수립용역(협상에 의한 계약),경기도 연천군,경기도 연천군,일반(총액)협상에의한계약,2020/05/19 08:54(-),,
용역,20200521900-00,긴급,보은군 수도정비 기본계획 부분변경 용역,충청북도 보은군,충청북도 보은군,지명경쟁,2020/05/19 08:53(2020/05/25 10:00),,
용역,20200520883-00,일반,"훈련 교,강사 보수교육 의무화를 위한 직종별 전공분야 보수교육 수요 분석 및 운영 방안 연구",조달청 대전지방조달청,한국기술교육대학교,제한(총액)협상에의한계약,2020/05/19 08:52(2020/06/02 10:00),,
용역,20200520606-00,일반,1980년 5.18 당시 옛 전남도청에 대한 탄흔조사,조달청 대전지방조달청,문화체육관광부,제한(총액)협상에의한계약,2020/05/19 08:51(2020/06/02 10:00),,
용역,20200518104-00,일반,고흥 제이아트 아파트 신축공사 감리 모집 공고,전라남도 고흥군,전라남도 고흥군,일반경쟁,2020/05/19 08:50(2020/05/26 14:00),,
용역,20200516573-00,일반,한센간이양로주택 기능보강공사 설계용역,전라북도 익산시 보건소,전라북도 익산시 보건소,수의(총액)소액수의,2020/05/19 08:50(2020/05/22 14:00),,
용역,20200510409-00,일반,안성천(평택아산지구) 하천환경정비사업 문화재지표조사(육상)용역,국토교통부 서울지방국토관리청,국토교통부 서울지방국토관리청,일반(총액),2020/05/19 08:49(2020/05/26 10:00),,
용역,20200511791-01,변경,광역소공인 특화지원센터 건립공사 건설사업관리용역(감독권한대행 등 포함)(장기),서울특별시,서울특별시 도시기반시설본부,일반경쟁,2020/05/19 08:49(2020/06/10 12:00),,
용역,20200521928-00,일반,[가격입찰] 울령천 외 3개 하천 재해복구사업 통합건설사업관리 용역,경상북도,경상북도,지명경쟁,2020/05/19 08:48(2020/05/27 10:00),,
용역,20200521927-00,긴급,e-HRD 시스템보수 및 유지관리용역,한국전기안전공사,한국전기안전공사,제한(총액)협상에의한계약,2020/05/19 08:42(2020/06/02 10:00),,
용역,20200521924-00,긴급,마산자유무역지역 50주년 기념사업 행사대행 용역(긴급),재단법인 창원산업진흥원,재단법인 창원산업진흥원,일반(총액)협상에의한계약,2020/05/19 08:39(-),,
용역,20200521923-00,긴급,경주시 문화도시 조성계획 수립 연구용역(협상에 의한 계약),경상북도 경주시,경상북도 경주시,일반(총액)협상에의한계약,2020/05/19 08:35(-),,
용역,20200521922-00,일반,2020년도 한국학진흥사업단 정보시스템 유지보수 및 기능 개선 사업,한국학중앙연구원,한국학중앙연구원,제한(총액)협상에의한계약,2020/05/19 08:35(2020/06/01 10:00),,
용역,20200521920-00,긴급,신재생발전설비 관리제도개선 연구용역,한국전기안전공사,한국전기안전공사,제한(총액)협상에의한계약,2020/05/19 08:33(2020/06/02 10:00),,
용역,20200520522-00,일반,세종학당재단 파견 교원 국외긴급안전관리서비스,조달청 서울지방조달청,세종학당재단,제한(총액)협상에의한계약,2020/05/19 08:11(2020/06/02 10:00),,
용역,2020-02-000338-00,일반,호남선 익산~신흥리SSP간 통신선로 개량 기타공사 감리용역,한국철도시설공단,한국철도시설공단,제한경쟁,2020/05/19 07:57(2020/06/19 10:00),,
용역,20200514750-00,긴급,2020년 중앙행정기관 기록관리기준표 개선 지원 사업,조달청 대전지방조달청,행정안전부 국가기록원,제한(총액)협상에의한계약,2020/05/19 07:56(2020/06/02 10:00),,
용역,2020-02-000337-00,일반,호남선 신흥리SSP~목포간 통신선로 개량 기타공사 감리용역,한국철도시설공단,한국철도시설공단,제한경쟁,2020/05/19 07:53(2020/06/19 10:00),,
용역,H20S018000-00,일반,폴란드 홍보자문용역(Public Affairs & Public Relations Service for Polish Nuclear Newbuild Project),한국수력원자력주식회사,한국수력원자력(주) 관리본부,일반(총액),2020/05/19 00:00(2020/06/19 14:00),,
용역,L20S043000-00,일반,사용후핵연료 건식저장모듈 안전성평가,한국수력원자력주식회사,한국수력원자력(주) 중앙연구원,일반(총액),2020/05/19 00:00(2020/08/03 11:00),,
용역,L20S032000-01,일반,배관감육 전산프로그램 유지보수,한국수력원자력주식회사,한국수력원자력(주) 중앙연구원,일반(총액),2020/05/19 00:00(2020/06/01 11:00),,
용역,2020-000160-00,일반,[재공고] 2020년 국가 인적자원개발 컨소시엄사업 LMS(홈페이지) 고도화 사업,한국국토정보공사,한국국토정보공사 국토정보교육원,제한(총액),2020/05/19 00:00(2020/05/29 15:00),,
용역,M20S014000-00,일반,2020년도 인재개발원 온누리관 전기안전관리자 직무위탁용역(비상주),한국수력원자력주식회사,한국수력원자력(주) 관리본부,일반(총액),2020/05/19 00:00(2020/05/27 12:00),,
용역,202020252-00,일반,2020년 강원본부 관내 교량점검시설 보강공사 건설사업관리용역,한국도로공사,한국도로공사 강원지역본부,일반(총액),2020/05/19 00:00(2020/06/24 10:00),,
